id	drugType	childChemblIds	parentId	linkedTargets.rows
CHEMBL600258	Small molecule			
CHEMBL601719	Small molecule			ENSG00000105976
CHEMBL601719	Small molecule			ENSG00000171094
CHEMBL601719	Small molecule			ENSG00000181163
CHEMBL601719	Small molecule			ENSG00000143924
CHEMBL627	Small molecule	CHEMBL1994889		
CHEMBL82324	Small molecule			
CHEMBL870	Small molecule	CHEMBL675		ENSG00000160752
CHEMBL870	Small molecule	CHEMBL2367465		ENSG00000160752
CHEMBL87385	Small molecule			
CHEMBL108	Small molecule			ENSG00000144285
CHEMBL108	Small molecule			ENSG00000183873
CHEMBL108	Small molecule			ENSG00000007314
CHEMBL108	Small molecule			ENSG00000136546
CHEMBL108	Small molecule			ENSG00000136531
CHEMBL108	Small molecule			ENSG00000169432
CHEMBL108	Small molecule			ENSG00000153253
CHEMBL108	Small molecule			ENSG00000168356
CHEMBL108	Small molecule			ENSG00000196876
CHEMBL108	Small molecule			ENSG00000185313
CHEMBL1200474	Small molecule		CHEMBL1591	
CHEMBL1201354	Small molecule	CHEMBL2107686		ENSG00000133019
CHEMBL1201354	Small molecule	CHEMBL2107686		ENSG00000168539
CHEMBL1201354	Small molecule	CHEMBL1200771		ENSG00000133019
CHEMBL1201354	Small molecule	CHEMBL1200771		ENSG00000168539
CHEMBL1201431	Enzyme			
CHEMBL1201604	Antibody			ENSG00000156738
CHEMBL1201753	Small molecule	CHEMBL3989923		ENSG00000113161
CHEMBL1201753	Small molecule	CHEMBL1237061		ENSG00000113161
CHEMBL1201753	Small molecule	CHEMBL3989920		ENSG00000113161
CHEMBL1213403	Small molecule			
CHEMBL1231797	Small molecule			
CHEMBL1232132	Small molecule			
CHEMBL1269858	Small molecule			
CHEMBL134342	Small molecule			
CHEMBL1434170	Small molecule			
CHEMBL1551724	Small molecule			ENSG00000162409
CHEMBL1551724	Small molecule			ENSG00000131791
CHEMBL1551724	Small molecule			ENSG00000181929
CHEMBL1551724	Small molecule			ENSG00000106617
CHEMBL1551724	Small molecule			ENSG00000111725
CHEMBL1551724	Small molecule			ENSG00000132356
CHEMBL1551724	Small molecule			ENSG00000115592
CHEMBL1651906	Small molecule			
CHEMBL1698011	Small molecule			
CHEMBL180570	Small molecule	CHEMBL2105165		
CHEMBL1938870	Small molecule	CHEMBL2153602		
CHEMBL1957025	Small molecule			
CHEMBL2001019	Small molecule	CHEMBL2170804		ENSG00000105976
CHEMBL2021423	Small molecule	CHEMBL3989857		
CHEMBL20852	Small molecule			
CHEMBL2104208	Small molecule			
CHEMBL2104309	Small molecule			
CHEMBL2108701	Oligosaccharide			
CHEMBL2108882	Antibody			ENSG00000078098
CHEMBL2109323	Antibody			ENSG00000182578
CHEMBL2219421	Small molecule	CHEMBL2219410		ENSG00000145675
CHEMBL2219421	Small molecule	CHEMBL2219410		ENSG00000051382
CHEMBL2219421	Small molecule	CHEMBL2219410		ENSG00000105851
CHEMBL2219421	Small molecule	CHEMBL2219410		ENSG00000121879
CHEMBL2219421	Small molecule	CHEMBL2219410		ENSG00000105647
CHEMBL2219421	Small molecule	CHEMBL2219410		ENSG00000171608
CHEMBL2219421	Small molecule	CHEMBL2219410		ENSG00000141506
CHEMBL2219421	Small molecule	CHEMBL2219410		ENSG00000117461
CHEMBL223713	Small molecule			
CHEMBL225411	Small molecule			ENSG00000188822
CHEMBL2368925	Small molecule	CHEMBL2373322		ENSG00000166736
CHEMBL2368925	Small molecule	CHEMBL2368924		ENSG00000166736
CHEMBL2408616	Small molecule			
CHEMBL259833	Small molecule			
CHEMBL26828	Small molecule			
CHEMBL27784	Small molecule			
CHEMBL281872	Small molecule	CHEMBL3544937		ENSG00000128052
CHEMBL28636	Small molecule			
CHEMBL31962	Small molecule			
CHEMBL323202	Small molecule			
CHEMBL3236075	Small molecule			
CHEMBL3237875	Protein			
CHEMBL3335604	Small molecule			
CHEMBL3338866	Small molecule			
CHEMBL3422082	Small molecule			
CHEMBL343480	Small molecule			
CHEMBL3545134	Small molecule			ENSG00000105221
CHEMBL3545134	Small molecule			ENSG00000117020
CHEMBL3545134	Small molecule			ENSG00000142208
CHEMBL3545134	Small molecule			ENSG00000175634
CHEMBL3545134	Small molecule			ENSG00000108443
CHEMBL3545289	Small molecule			ENSG00000118432
CHEMBL354788	Small molecule			
CHEMBL3612504	Small molecule			
CHEMBL3613162	Small molecule			
CHEMBL3678958	Small molecule			ENSG00000097007
CHEMBL3678958	Small molecule			ENSG00000146648
CHEMBL3678958	Small molecule			ENSG00000122025
CHEMBL370805	Small molecule	CHEMBL529437		ENSG00000144285
CHEMBL370805	Small molecule	CHEMBL529437		ENSG00000183873
CHEMBL370805	Small molecule	CHEMBL529437		ENSG00000007314
CHEMBL370805	Small molecule	CHEMBL529437		ENSG00000136546
CHEMBL370805	Small molecule	CHEMBL529437		ENSG00000136531
CHEMBL370805	Small molecule	CHEMBL529437		ENSG00000169432
CHEMBL370805	Small molecule	CHEMBL529437		ENSG00000153253
CHEMBL370805	Small molecule	CHEMBL529437		ENSG00000168356
CHEMBL370805	Small molecule	CHEMBL529437		ENSG00000196876
CHEMBL370805	Small molecule	CHEMBL529437		ENSG00000185313
CHEMBL374805	Small molecule			
CHEMBL3781971	Small molecule			
CHEMBL3833330	Antibody			ENSG00000145335
CHEMBL3989553	Small molecule		CHEMBL273264	
CHEMBL3989820	Small molecule		CHEMBL911	ENSG00000022355
CHEMBL3989820	Small molecule		CHEMBL911	ENSG00000113327
CHEMBL3989820	Small molecule		CHEMBL911	ENSG00000163288
CHEMBL41172	Small molecule			
CHEMBL422704	Small molecule			
CHEMBL4297626	Small molecule			ENSG00000012504
CHEMBL4298083	Protein			
CHEMBL45340	Small molecule			
CHEMBL4635134	Unknown			
CHEMBL4802233	Small molecule			
CHEMBL495118	Small molecule			
CHEMBL5095050	Small molecule		CHEMBL314854	ENSG00000180739
CHEMBL5095050	Small molecule		CHEMBL314854	ENSG00000267534
CHEMBL5095050	Small molecule		CHEMBL314854	ENSG00000125910
CHEMBL5095050	Small molecule		CHEMBL314854	ENSG00000213694
CHEMBL5095050	Small molecule		CHEMBL314854	ENSG00000170989
CHEMBL5095245	Small molecule			
CHEMBL5209881	unknown			
CHEMBL56900	Small molecule			
CHEMBL576960	Small molecule			
CHEMBL595248	Small molecule			
CHEMBL607048	Small molecule			
CHEMBL63859	Small molecule			
CHEMBL7863	Small molecule			
CHEMBL837	Small molecule			ENSG00000198900
CHEMBL844	Small molecule	CHEMBL1200389		ENSG00000150594
CHEMBL844	Small molecule	CHEMBL1200389		ENSG00000184160
CHEMBL844	Small molecule	CHEMBL1200389		ENSG00000274286
CHEMBL844	Small molecule	CHEMBL2062257		ENSG00000150594
CHEMBL844	Small molecule	CHEMBL2062257		ENSG00000184160
CHEMBL844	Small molecule	CHEMBL2062257		ENSG00000274286
CHEMBL85398	Small molecule			
CHEMBL980	Small molecule			
CHEMBL1081506	Small molecule			
CHEMBL1091349	Small molecule			
CHEMBL1107	Small molecule	CHEMBL1966423		
CHEMBL1107	Small molecule	CHEMBL1200901		
CHEMBL1182743	Small molecule	CHEMBL263807		
CHEMBL1200863	Small molecule		CHEMBL852	
CHEMBL1201200	Small molecule			
CHEMBL1201396	Small molecule			
CHEMBL1201405	Small molecule			
CHEMBL1201625	Small molecule			
CHEMBL1234282	Small molecule			
CHEMBL1258296	Small molecule			
CHEMBL1318341	Small molecule			
CHEMBL1453	Small molecule			
CHEMBL15192	Small molecule			
CHEMBL16476	Small molecule	CHEMBL1876082		ENSG00000169252
CHEMBL16476	Small molecule	CHEMBL1876082		ENSG00000043591
CHEMBL1743022	Antibody			ENSG00000092969
CHEMBL1743022	Antibody			ENSG00000105329
CHEMBL1743022	Antibody			ENSG00000119699
CHEMBL1765291	Small molecule			
CHEMBL179633	Small molecule			
CHEMBL1801204	Small molecule			ENSG00000198793
CHEMBL2103779	Small molecule		CHEMBL239800	
CHEMBL2103798	Small molecule		CHEMBL491473	
CHEMBL2103929	Small molecule			
CHEMBL2104200	Small molecule			
CHEMBL2104906	Small molecule			
CHEMBL2108236	Unknown			
CHEMBL2108563	Unknown			
CHEMBL2108869	Protein			
CHEMBL2109387	Antibody			ENSG00000172889
CHEMBL2109548	Antibody			ENSG00000167653
CHEMBL227954	Small molecule			
CHEMBL2308782	Small molecule		CHEMBL2365940	ENSG00000133019
CHEMBL2308782	Small molecule		CHEMBL2365940	ENSG00000180720
CHEMBL2308782	Small molecule		CHEMBL2365940	ENSG00000168539
CHEMBL2308782	Small molecule		CHEMBL2365940	ENSG00000181072
CHEMBL2308782	Small molecule		CHEMBL2365940	ENSG00000184984
CHEMBL2347655	Small molecule	CHEMBL3544920		ENSG00000138160
CHEMBL234838	Small molecule			
CHEMBL2385886	Small molecule	CHEMBL2385889		
CHEMBL2408242	Small molecule			
CHEMBL254832	Small molecule	CHEMBL1405922		
CHEMBL3093075	Small molecule			
CHEMBL3329755	Small molecule			
CHEMBL3342332	Small molecule			
CHEMBL3544973	Small molecule		CHEMBL501122	
CHEMBL3545399	Small molecule			ENSG00000165025
CHEMBL3545406	Small molecule			ENSG00000125510
CHEMBL3688339	Small molecule			
CHEMBL3707363	Small molecule			
CHEMBL376185	Small molecule	CHEMBL1490142		
CHEMBL3989871	Small molecule			ENSG00000197405
CHEMBL404422	Small molecule			
CHEMBL405346	Small molecule			
CHEMBL4060320	Small molecule			
CHEMBL4073888	Small molecule			
CHEMBL4297570	Unknown			
CHEMBL4297668	Small molecule		CHEMBL564829	
CHEMBL4297817	Unknown			
CHEMBL4297988	Enzyme			
CHEMBL4298045	Antibody			ENSG00000188229
CHEMBL4298045	Antibody			ENSG00000101162
CHEMBL4298045	Antibody			ENSG00000198033
CHEMBL4298045	Antibody			ENSG00000127824
CHEMBL4298045	Antibody			ENSG00000258947
CHEMBL4298045	Antibody			ENSG00000167552
CHEMBL4298045	Antibody			ENSG00000104833
CHEMBL4298045	Antibody			ENSG00000261456
CHEMBL4298045	Antibody			ENSG00000196230
CHEMBL4298045	Antibody			ENSG00000123416
CHEMBL4298045	Antibody			ENSG00000167553
CHEMBL4298045	Antibody			ENSG00000152086
CHEMBL4298045	Antibody			ENSG00000137267
CHEMBL4298045	Antibody			ENSG00000137285
CHEMBL4298045	Antibody			ENSG00000176014
CHEMBL4298045	Antibody			ENSG00000070019
CHEMBL436559	Small molecule	CHEMBL462831		
CHEMBL4594503	Antibody			ENSG00000111291
CHEMBL4594503	Antibody			ENSG00000198851
CHEMBL4594503	Antibody			ENSG00000160654
CHEMBL4594503	Antibody			ENSG00000167286
CHEMBL467084	Small molecule			ENSG00000176884
CHEMBL467084	Small molecule			ENSG00000183454
CHEMBL467084	Small molecule			ENSG00000273079
CHEMBL467084	Small molecule			ENSG00000105464
CHEMBL467084	Small molecule			ENSG00000116032
CHEMBL467084	Small molecule			ENSG00000161509
CHEMBL467084	Small molecule			ENSG00000198785
CHEMBL484785	Small molecule			ENSG00000065989
CHEMBL484785	Small molecule			ENSG00000113448
CHEMBL484785	Small molecule			ENSG00000184588
CHEMBL484785	Small molecule			ENSG00000105650
CHEMBL4877117	Unknown			
CHEMBL502835	Small molecule	CHEMBL3039504		ENSG00000068078
CHEMBL502835	Small molecule	CHEMBL3039504		ENSG00000077782
CHEMBL502835	Small molecule	CHEMBL3039504		ENSG00000160867
CHEMBL502835	Small molecule	CHEMBL3039504		ENSG00000066468
CHEMBL502835	Small molecule	CHEMBL3039504		ENSG00000113721
CHEMBL502835	Small molecule	CHEMBL3039504		ENSG00000134853
CHEMBL502835	Small molecule	CHEMBL3039504		ENSG00000102755
CHEMBL502835	Small molecule	CHEMBL3039504		ENSG00000037280
CHEMBL502835	Small molecule	CHEMBL3039504		ENSG00000128052
CHEMBL5095043	Small molecule			
CHEMBL522689	Small molecule			
CHEMBL539423	Small molecule			ENSG00000144891
CHEMBL539423	Small molecule			ENSG00000151617
CHEMBL560976	Small molecule			
CHEMBL572	Small molecule	CHEMBL1201000		
CHEMBL592540	Small molecule			
CHEMBL592541	Small molecule			
CHEMBL609	Small molecule	CHEMBL1200783		
CHEMBL609	Small molecule	CHEMBL5095420		
CHEMBL609	Small molecule	CHEMBL3989777		
CHEMBL79	Small molecule	CHEMBL3278065		ENSG00000144285
CHEMBL79	Small molecule	CHEMBL3278065		ENSG00000183873
CHEMBL79	Small molecule	CHEMBL3278065		ENSG00000007314
CHEMBL79	Small molecule	CHEMBL3278065		ENSG00000136546
CHEMBL79	Small molecule	CHEMBL3278065		ENSG00000136531
CHEMBL79	Small molecule	CHEMBL3278065		ENSG00000169432
CHEMBL79	Small molecule	CHEMBL3278065		ENSG00000153253
CHEMBL79	Small molecule	CHEMBL3278065		ENSG00000168356
CHEMBL79	Small molecule	CHEMBL3278065		ENSG00000196876
CHEMBL79	Small molecule	CHEMBL3278065		ENSG00000185313
CHEMBL79	Small molecule	CHEMBL541521		ENSG00000144285
CHEMBL79	Small molecule	CHEMBL541521		ENSG00000183873
CHEMBL79	Small molecule	CHEMBL541521		ENSG00000007314
CHEMBL79	Small molecule	CHEMBL541521		ENSG00000136546
CHEMBL79	Small molecule	CHEMBL541521		ENSG00000136531
CHEMBL79	Small molecule	CHEMBL541521		ENSG00000169432
CHEMBL79	Small molecule	CHEMBL541521		ENSG00000153253
CHEMBL79	Small molecule	CHEMBL541521		ENSG00000168356
CHEMBL79	Small molecule	CHEMBL541521		ENSG00000196876
CHEMBL79	Small molecule	CHEMBL541521		ENSG00000185313
CHEMBL79	Small molecule	CHEMBL1200409		ENSG00000144285
CHEMBL79	Small molecule	CHEMBL1200409		ENSG00000183873
CHEMBL79	Small molecule	CHEMBL1200409		ENSG00000007314
CHEMBL79	Small molecule	CHEMBL1200409		ENSG00000136546
CHEMBL79	Small molecule	CHEMBL1200409		ENSG00000136531
CHEMBL79	Small molecule	CHEMBL1200409		ENSG00000169432
CHEMBL79	Small molecule	CHEMBL1200409		ENSG00000153253
CHEMBL79	Small molecule	CHEMBL1200409		ENSG00000168356
CHEMBL79	Small molecule	CHEMBL1200409		ENSG00000196876
CHEMBL79	Small molecule	CHEMBL1200409		ENSG00000185313
CHEMBL964	Small molecule			ENSG00000111275
CHEMBL1083659	Small molecule			ENSG00000137252
CHEMBL1083659	Small molecule			ENSG00000121764
CHEMBL1088746	Small molecule			
CHEMBL1095299	Small molecule			
CHEMBL111575	Small molecule			
CHEMBL1200685	Small molecule		CHEMBL1236802	
CHEMBL1201231	Small molecule	CHEMBL1201014		ENSG00000113580
CHEMBL1201747	Small molecule			ENSG00000196639
CHEMBL1218	Small molecule			ENSG00000168412
CHEMBL1218	Small molecule			ENSG00000134640
CHEMBL1233960	Small molecule			
CHEMBL1235237	Small molecule			
CHEMBL1258452	Small molecule			
CHEMBL127617	Small molecule			
CHEMBL1333440	Small molecule			
CHEMBL1360	Small molecule	CHEMBL4584552		ENSG00000138435
CHEMBL1360	Small molecule	CHEMBL4584552		ENSG00000196811
CHEMBL1360	Small molecule	CHEMBL4584552		ENSG00000170175
CHEMBL1360	Small molecule	CHEMBL4584552		ENSG00000135902
CHEMBL1360	Small molecule	CHEMBL4584552		ENSG00000108556
CHEMBL1360	Small molecule	CHEMBL1200527		ENSG00000138435
CHEMBL1360	Small molecule	CHEMBL1200527		ENSG00000196811
CHEMBL1360	Small molecule	CHEMBL1200527		ENSG00000170175
CHEMBL1360	Small molecule	CHEMBL1200527		ENSG00000135902
CHEMBL1360	Small molecule	CHEMBL1200527		ENSG00000108556
CHEMBL139393	Small molecule			
CHEMBL1452696	Small molecule			
CHEMBL157105	Small molecule			
CHEMBL1614725	Small molecule			ENSG00000146648
CHEMBL1614725	Small molecule			ENSG00000141736
CHEMBL1754	Small molecule	CHEMBL1200876		ENSG00000171303
CHEMBL1754	Small molecule	CHEMBL1200876		ENSG00000169427
CHEMBL1754	Small molecule	CHEMBL3989519		ENSG00000171303
CHEMBL1754	Small molecule	CHEMBL3989519		ENSG00000169427
CHEMBL17879	Small molecule		CHEMBL363392	ENSG00000125255
CHEMBL184202	Small molecule			
CHEMBL1957021	Small molecule			
CHEMBL1957463	Small molecule			
CHEMBL203631	Small molecule			
CHEMBL2103742	Small molecule		CHEMBL1200557	
CHEMBL2105424	Small molecule			
CHEMBL2105750	Small molecule			
CHEMBL2107455	Small molecule			ENSG00000240972
CHEMBL2107455	Small molecule			ENSG00000056972
CHEMBL2107455	Small molecule			ENSG00000073756
CHEMBL2108733	Cell			
CHEMBL2109085	Antibody			
CHEMBL2135460	Protein	CHEMBL4088899		ENSG00000126895
CHEMBL2135460	Protein	CHEMBL4088899		ENSG00000166148
CHEMBL2135460	Protein	CHEMBL4088899		ENSG00000198049
CHEMBL214226	Small molecule			
CHEMBL2178276	Small molecule			
CHEMBL2324690	Small molecule			
CHEMBL2387144	Small molecule			
CHEMBL2397142	Small molecule			
CHEMBL251935	Small molecule			
CHEMBL272621	Small molecule			ENSG00000025434
CHEMBL272621	Small molecule			ENSG00000131408
CHEMBL3092485	Small molecule			
CHEMBL3104250	Small molecule			
CHEMBL330998	Small molecule			
CHEMBL3545269	Small molecule			ENSG00000215644
CHEMBL3545313	Small molecule			ENSG00000131473
CHEMBL3647420	Small molecule			
CHEMBL3681419	Small molecule			
CHEMBL374975	Small molecule	CHEMBL1256987		
CHEMBL3827056	Small molecule			
CHEMBL3828408	Small molecule			
CHEMBL383570	Small molecule			
CHEMBL384759	Small molecule			
CHEMBL386049	Small molecule			
CHEMBL4089517	Small molecule			
CHEMBL412531	Protein			
CHEMBL4175577	Small molecule			
CHEMBL4278436	Small molecule			
CHEMBL4297215	Small molecule			
CHEMBL4297868	Enzyme			
CHEMBL4298020	Antibody			
CHEMBL437	Small molecule	CHEMBL3780934		
CHEMBL437	Small molecule	CHEMBL2107243		
CHEMBL4650375	Protein			
CHEMBL4650410	Unknown			
CHEMBL4802147	Small molecule			
CHEMBL4802185	Unknown			
CHEMBL512341	Small molecule			
CHEMBL540445	Small molecule			
CHEMBL589142	Small molecule			
CHEMBL7002	Small molecule			
CHEMBL79512	Small molecule			
CHEMBL813	Small molecule	CHEMBL1200987		ENSG00000144891
CHEMBL865	Small molecule			ENSG00000073756
CHEMBL904	Small molecule		CHEMBL827	ENSG00000103546
CHEMBL904	Small molecule		CHEMBL827	ENSG00000142319
CHEMBL90593	Small molecule			
CHEMBL1159	Small molecule	CHEMBL1200338		ENSG00000187486
CHEMBL1159	Small molecule	CHEMBL1200338		ENSG00000069431
CHEMBL1200335	Small molecule			ENSG00000169083
CHEMBL1200432	Small molecule		CHEMBL1201233	ENSG00000150594
CHEMBL1200432	Small molecule		CHEMBL1201233	ENSG00000184160
CHEMBL1200432	Small molecule		CHEMBL1201233	ENSG00000274286
CHEMBL1200706	Small molecule	CHEMBL3833310		
CHEMBL1200706	Small molecule	CHEMBL3833390		
CHEMBL1200945	Small molecule		CHEMBL780	
CHEMBL1201208	Small molecule	CHEMBL1200483		ENSG00000103546
CHEMBL1201208	Small molecule	CHEMBL1200483		ENSG00000142319
CHEMBL1201220	Small molecule	CHEMBL3188504		
CHEMBL1201220	Small molecule	CHEMBL1200581		
CHEMBL1201220	Small molecule	CHEMBL1534228		
CHEMBL1201220	Small molecule	CHEMBL2106216		
CHEMBL1201220	Small molecule	CHEMBL1200839		
CHEMBL12264	Small molecule	CHEMBL5087547		
CHEMBL1230165	Small molecule			ENSG00000101266
CHEMBL1230790	Small molecule			
CHEMBL1233515	Small molecule			
CHEMBL1258183	Small molecule			
CHEMBL1329101	Small molecule			
CHEMBL134920	Small molecule			
CHEMBL1382627	Small molecule		CHEMBL439	
CHEMBL1398657	Small molecule	CHEMBL3989534		
CHEMBL142996	Small molecule			
CHEMBL1520188	Small molecule		CHEMBL12318	
CHEMBL1697828	Small molecule			
CHEMBL1697832	Small molecule			
CHEMBL1784725	Small molecule			
CHEMBL178654	Small molecule			
CHEMBL1788404	Small molecule	CHEMBL3391735		
CHEMBL1807392	Small molecule			
CHEMBL186422	Small molecule	CHEMBL1673272		
CHEMBL2087421	Small molecule			
CHEMBL2103741	Small molecule		CHEMBL1624	ENSG00000126351
CHEMBL2103741	Small molecule		CHEMBL1624	ENSG00000151090
CHEMBL2103880	Small molecule	CHEMBL2105752		ENSG00000158748
CHEMBL2104207	Small molecule			
CHEMBL2104262	Small molecule	CHEMBL2106710		ENSG00000150594
CHEMBL2104262	Small molecule	CHEMBL2106710		ENSG00000184160
CHEMBL2104262	Small molecule	CHEMBL2106710		ENSG00000274286
CHEMBL2106265	Small molecule			
CHEMBL2107819	Small molecule			ENSG00000137752
CHEMBL2108119	Antibody			ENSG00000113520
CHEMBL2108171	Oligonucleotide			
CHEMBL2109056	Unknown			
CHEMBL2109212	Protein			
CHEMBL2109519	Antibody			ENSG00000076706
CHEMBL2109575	Antibody			ENSG00000241186
CHEMBL2109591	Antibody			ENSG00000211810
CHEMBL2109591	Antibody			ENSG00000277734
CHEMBL2109591	Antibody			ENSG00000278030
CHEMBL2109591	Antibody			ENSG00000211699
CHEMBL212968	Small molecule			
CHEMBL214665	Small molecule			
CHEMBL2177737	Small molecule			
CHEMBL2221249	Protein	CHEMBL2218908		
CHEMBL258208	Small molecule			
CHEMBL259922	Small molecule			
CHEMBL265720	Small molecule			
CHEMBL272080	Small molecule			
CHEMBL296435	Small molecule	CHEMBL1995433		
CHEMBL3137744	Small molecule			
CHEMBL331906	Small molecule			
CHEMBL3353361	Small molecule			
CHEMBL3361346	Small molecule			
CHEMBL3408385	Small molecule			
CHEMBL3545042	Small molecule			ENSG00000171189
CHEMBL3545042	Small molecule			ENSG00000105737
CHEMBL3545042	Small molecule			ENSG00000149403
CHEMBL3545042	Small molecule			ENSG00000164418
CHEMBL3545042	Small molecule			ENSG00000163873
CHEMBL3545042	Small molecule			ENSG00000152578
CHEMBL3545042	Small molecule			ENSG00000125675
CHEMBL3545042	Small molecule			ENSG00000120251
CHEMBL3545042	Small molecule			ENSG00000155511
CHEMBL355662	Small molecule			
CHEMBL365617	Small molecule			
CHEMBL3740291	Small molecule			
CHEMBL376109	Small molecule			
CHEMBL39541	Small molecule			ENSG00000188229
CHEMBL39541	Small molecule			ENSG00000101162
CHEMBL39541	Small molecule			ENSG00000198033
CHEMBL39541	Small molecule			ENSG00000127824
CHEMBL39541	Small molecule			ENSG00000258947
CHEMBL39541	Small molecule			ENSG00000167552
CHEMBL39541	Small molecule			ENSG00000104833
CHEMBL39541	Small molecule			ENSG00000261456
CHEMBL39541	Small molecule			ENSG00000196230
CHEMBL39541	Small molecule			ENSG00000123416
CHEMBL39541	Small molecule			ENSG00000167553
CHEMBL39541	Small molecule			ENSG00000152086
CHEMBL39541	Small molecule			ENSG00000137267
CHEMBL39541	Small molecule			ENSG00000137285
CHEMBL39541	Small molecule			ENSG00000176014
CHEMBL3989658	Small molecule		CHEMBL2096895	
CHEMBL402911	Small molecule			
CHEMBL4162607	Small molecule			
CHEMBL422668	Small molecule			
CHEMBL4297372	Small molecule			
CHEMBL4297543	Small molecule			
CHEMBL4297763	Unknown			ENSG00000171848
CHEMBL4297819	Unknown			ENSG00000142166
CHEMBL4297819	Unknown			ENSG00000159110
CHEMBL4297990	Protein			ENSG00000185664
CHEMBL4298204	Protein			
CHEMBL4594614	Antibody			ENSG00000161955
CHEMBL460702	Small molecule			ENSG00000105976
CHEMBL4650381	Unknown			
CHEMBL4650412	Unknown			
CHEMBL46740	Small molecule	CHEMBL2106615		ENSG00000140009
CHEMBL46740	Small molecule	CHEMBL2106615		ENSG00000091831
CHEMBL475302	Small molecule			
CHEMBL4756129	Small molecule			
CHEMBL494272	Small molecule			
CHEMBL494360	Small molecule			
CHEMBL566752	Small molecule		CHEMBL1908906	
CHEMBL61301	Small molecule	CHEMBL1788380		
CHEMBL6594	Small molecule			
CHEMBL70418	Small molecule			ENSG00000022355
CHEMBL70418	Small molecule			ENSG00000145864
CHEMBL70418	Small molecule			ENSG00000113327
CHEMBL70418	Small molecule			ENSG00000166206
CHEMBL70418	Small molecule			ENSG00000109158
CHEMBL70418	Small molecule			ENSG00000182256
CHEMBL70418	Small molecule			ENSG00000268089
CHEMBL70418	Small molecule			ENSG00000011677
CHEMBL70418	Small molecule			ENSG00000094755
CHEMBL70418	Small molecule			ENSG00000187730
CHEMBL70418	Small molecule			ENSG00000163285
CHEMBL70418	Small molecule			ENSG00000163288
CHEMBL70418	Small molecule			ENSG00000102287
CHEMBL70418	Small molecule			ENSG00000151834
CHEMBL70418	Small molecule			ENSG00000186297
CHEMBL70418	Small molecule			ENSG00000145863
CHEMBL802	Small molecule			ENSG00000187486
CHEMBL802	Small molecule			ENSG00000069431
CHEMBL857	Small molecule			
CHEMBL862	Small molecule	CHEMBL1200494		ENSG00000150594
CHEMBL862	Small molecule	CHEMBL1200494		ENSG00000184160
CHEMBL862	Small molecule	CHEMBL1200494		ENSG00000274286
CHEMBL96	Small molecule			
CHEMBL985	Small molecule	CHEMBL3184026		
CHEMBL985	Small molecule	CHEMBL2096648		
CHEMBL985	Small molecule	CHEMBL2096635		
CHEMBL1079905	Small molecule			
CHEMBL1085699	Small molecule	CHEMBL2362693		ENSG00000151067
CHEMBL1085699	Small molecule	CHEMBL2362693		ENSG00000081248
CHEMBL1085699	Small molecule	CHEMBL2362693		ENSG00000157388
CHEMBL1085699	Small molecule	CHEMBL2362693		ENSG00000102001
CHEMBL1092791	Small molecule			
CHEMBL1097901	Small molecule			
CHEMBL1183717	Small molecule	CHEMBL314610		
CHEMBL1183717	Small molecule	CHEMBL3181957		
CHEMBL1200459	Small molecule			
CHEMBL1200491	Small molecule		CHEMBL1106	ENSG00000196639
CHEMBL1200885	Small molecule		CHEMBL1110	ENSG00000166736
CHEMBL1200941	Small molecule		CHEMBL1547	
CHEMBL1200968	Small molecule		CHEMBL1641	ENSG00000113580
CHEMBL1201060	Small molecule		CHEMBL831	ENSG00000147246
CHEMBL1201060	Small molecule		CHEMBL831	ENSG00000149295
CHEMBL1201060	Small molecule		CHEMBL831	ENSG00000151577
CHEMBL1201060	Small molecule		CHEMBL831	ENSG00000069696
CHEMBL1201060	Small molecule		CHEMBL831	ENSG00000102468
CHEMBL1201156	Small molecule		CHEMBL445	ENSG00000108576
CHEMBL1201156	Small molecule		CHEMBL445	ENSG00000103546
CHEMBL1206690	Small molecule	CHEMBL296913		ENSG00000073756
CHEMBL1229950	Small molecule			
CHEMBL1233401	Small molecule			
CHEMBL1236924	Small molecule			ENSG00000132170
CHEMBL1256818	Small molecule		CHEMBL52440	ENSG00000183454
CHEMBL1256818	Small molecule		CHEMBL52440	ENSG00000147955
CHEMBL142348	Small molecule			
CHEMBL1451633	Small molecule			
CHEMBL146245	Small molecule	CHEMBL3251469		
CHEMBL1473	Small molecule			ENSG00000113580
CHEMBL1641	Small molecule	CHEMBL1200968		ENSG00000113580
CHEMBL173373	Small molecule			
CHEMBL1740071	Small molecule	CHEMBL1716983		
CHEMBL1741	Small molecule			
CHEMBL1768	Small molecule		CHEMBL1482	ENSG00000181072
CHEMBL1768	Small molecule		CHEMBL1482	ENSG00000133019
CHEMBL1789843	Antibody			ENSG00000102524
CHEMBL1807483	Small molecule			
CHEMBL184151	Small molecule			
CHEMBL191146	Small molecule			
CHEMBL200266	Small molecule			
CHEMBL2047696	Small molecule			
CHEMBL2103920	Protein			
CHEMBL2105804	Small molecule			ENSG00000138823
CHEMBL2105804	Small molecule			ENSG00000185624
CHEMBL2107867	Cell			
CHEMBL2110627	Small molecule	CHEMBL2104499		
CHEMBL2111076	Small molecule	CHEMBL2107282		
CHEMBL2142592	Small molecule			ENSG00000128602
CHEMBL218289	Small molecule			
CHEMBL222838	Small molecule			
CHEMBL2361641	Small molecule			
CHEMBL2364607	Small molecule		CHEMBL2146883	ENSG00000169032
